Year	Month	Date	Time	IP	URL
2018	12	29	73002	210.*.109.134	-
2018	12	29	12001	125.*.198.20	-
2018	12	29	212504	116.*.138.74	-
2018	12	29	51001	175.*.145.239	-
2018	12	29	230004	211.*.101.157	-
2018	12	29	114503	103.*.183.203	-
2018	12	29	61503	110.*.128.6	-
2018	12	29	231001	175.*.19.40	-
2018	12	29	93501	125.*.201.171	-
2018	12	29	132501	222.*.10.137	-
2018	12	29	131003	112.*.175.197	-
2018	12	29	150500	211.*.84.115	-
2018	12	29	144000	110.*.129.226	-
2018	12	29	42501	114.*.50.3	-
2018	12	29	132502	218.*.64.56	-
2018	12	29	112500	218.*.86.176	-
2018	12	29	62503	27.*.203.209	-
2018	12	29	183500	116.*.138.78	-
2018	12	29	153000	211.*.1.106	-
2018	12	29	111003	211.*.228.6	-
2018	12	29	104503	1.*.191.161	-
2018	12	29	65000	211.*.12.221	-
2018	12	29	43503	61.*.92.8	-
2018	12	29	43000	211.*.1.154	-
2018	12	29	161003	58.*.29.56	-
2018	12	29	194501	175.*.26.248	-
2018	12	29	210500	61.*.166.232	-
2018	12	29	82502	221.*.47.48	-
2018	12	29	200002	180.*.62.156	-
2018	12	29	11000	121.*.213.206	-
2018	12	29	103503	220.*.198.11	-
2018	12	29	23002	211.*.229.150	-
2018	12	29	194002	27.*.254.51	-
2018	12	29	30500	211.*.228.60	-
2018	12	29	53003	61.*.140.7	-
2018	12	29	63503	211.*.8.137	-
2018	12	29	55001	211.*.14.183	-
2018	12	29	154500	27.*.113.176	-
2018	12	29	41502	124.*.189.8	-
2018	12	29	110501	218.*.59.213	-
2018	12	29	53001	61.*.92.8	-
2018	12	29	22502	218.*.201.157	-
2018	12	29	163502	211.*.97.48	-
2018	12	29	221003	211.*.1.154	-
2018	12	29	101502	61.*.179.201	-
2018	12	29	52500	59.*.93.100	-
2018	12	29	152001	180.*.56.132	-
2018	12	29	32000	61.*.166.232	-
2018	12	29	90000	211.*.1.107	-
2018	12	29	213000	115.*.238.134	-
2018	12	29	75503	210.*.68.11	-
2018	12	29	71002	210.*.210.71	-
2018	12	29	213503	210.*.236.30	-
2018	12	29	111000	175.*.19.40	-
2018	12	29	70003	210.*.14.31	-
2018	12	29	230000	1.*.79.66	-
2018	12	29	182005	110.*.129.226	-
2018	12	29	143002	14.*.133.188	-
2018	12	29	75502	211.*.1.106	-
2018	12	29	160501	180.*.56.197	-
2018	12	29	5503	218.*.59.213	-
2018	12	29	234000	118.*.229.67	-
2018	12	29	193004	183.*.8.161	-
2018	12	29	70000	116.*.138.77	-
2018	12	29	154004	218.*.59.213	-
2018	12	29	41501	182.*.85.238	-
2018	12	29	184000	27.*.99.172	-
2018	12	29	144500	27.*.112.83	-
2018	12	29	93000	175.*.19.40	-
2018	12	29	115502	211.*.97.51	-
2018	12	29	60002	112.*.249.122	-
2018	12	29	214501	123.*.198.253	-
2018	12	29	184002	211.*.8.51	-
2018	12	29	144003	211.*.1.106	-
2018	12	29	31002	218.*.201.157	-
2018	12	29	194500	123.*.198.253	-
2018	12	29	15001	121.*.28.5	-
2018	12	29	11502	211.*.1.151	-
2018	12	29	192001	1.*.192.82	-
2018	12	29	134503	210.*.210.71	-
2018	12	29	0	124.*.79.120	-
2018	12	29	164002	61.*.5.224	-
2018	12	29	20002	27.*.70.74	-
2018	12	29	171501	121.*.128.171	-
2018	12	29	215500	222.*.60.201	-
2018	12	29	150004	58.*.13.83	-
2018	12	29	111504	210.*.58.10	-
2018	12	29	23502	182.*.85.238	-
2018	12	29	212500	27.*.64.19	-
2018	12	29	184500	61.*.37.155	-
2018	12	29	22500	125.*.196.119	-
2018	12	29	62501	211.*.151.131	-
2018	12	29	83002	175.*.19.40	-
2018	12	29	43000	182.*.85.238	-
2018	12	29	51502	211.*.229.150	-
2018	12	29	94501	122.*.202.107	-
2018	12	29	203000	211.*.237.81	-
2018	12	29	193000	116.*.138.73	-
2018	12	29	81502	1.*.79.66	-
2018	12	29	221002	14.*.133.188	-
2018	12	29	150500	175.*.19.40	-
2018	12	29	171002	117.*.14.162	-
2018	12	29	160001	116.*.138.76	-
2018	12	29	41501	218.*.6.68	-
2018	12	29	102002	210.*.236.30	-
2018	12	29	212000	211.*.126.142	-
2018	12	29	24000	211.*.1.3	-
2018	12	29	183501	180.*.56.197	-
2018	12	29	3004	1.*.71.108	-
2018	12	29	1501	114.*.57.90	-
2018	12	29	115501	114.*.57.90	-
2018	12	29	35502	218.*.201.157	-
2018	12	29	190501	122.*.161.26	-
2018	12	29	43503	125.*.201.41	-
2018	12	29	233002	116.*.138.71	-
2018	12	29	210502	114.*.177.69	-
2018	12	29	92001	119.*.141.150	-
2018	12	29	142502	211.*.32.1	-
2018	12	29	231000	211.*.228.169	-
2018	12	29	83500	101.*.95.94	-
2018	12	29	123003	222.*.9.68	-
2018	12	29	150004	116.*.138.72	-
2018	12	29	111000	211.*.1.55	-
2018	12	29	113003	203.*.251.129	-
2018	12	29	31501	116.*.138.77	-
2018	12	29	134503	210.*.210.71	-
2018	12	29	203000	211.*.237.81	-
2018	12	29	154502	121.*.3.139	-
2018	12	29	213501	119.*.200.219	-
2018	12	29	123002	203.*.251.129	-
2018	12	29	214501	123.*.198.253	-
2018	12	29	23002	211.*.229.150	-
2018	12	29	82000	211.*.8.137	-
2018	12	29	73003	211.*.1.106	-
2018	12	29	61503	27.*.114.33	-
2018	12	29	122500	180.*.56.197	-
2018	12	29	173501	211.*.12.221	-
2018	12	29	63501	210.*.40.214	-
2018	12	29	104002	121.*.240.84	-
2018	12	29	121501	203.*.160.208	-
2018	12	29	151003	58.*.57.10	-
2018	12	29	233503	1.*.29.77	-
2018	12	29	133503	211.*.84.115	-
2018	12	29	113003	203.*.251.129	-
2018	12	29	115502	203.*.213.64	-
2018	12	29	185503	114.*.35.158	-
2018	12	29	115502	112.*.249.122	-
2018	12	29	30002	121.*.153.165	-
2018	12	29	222001	116.*.138.72	-
2018	12	29	25503	110.*.129.226	-
2018	12	29	122000	121.*.170.3	-
2018	12	29	221001	27.*.114.33	-
2018	12	29	73502	211.*.66.127	-
2018	12	29	15001	211.*.1.158	-
2018	12	29	183001	180.*.56.197	-
2018	12	29	40003	210.*.194.231	-
2018	12	29	94501	122.*.202.107	-
2018	12	29	21000	58.*.101.112	-
2018	12	29	235502	116.*.138.71	-
2018	12	29	105504	116.*.138.72	-
2018	12	29	220500	121.*.203.60	-
2018	12	29	124003	114.*.35.158	-
2018	12	29	142501	211.*.123.243	-
2018	12	29	15001	110.*.26.3	-
2018	12	29	64502	119.*.239.192	-
2018	12	29	190004	116.*.138.71	-
2018	12	29	101502	61.*.179.201	-
2018	12	29	235503	211.*.1.55	-
2018	12	29	85500	211.*.32.1	-
2018	12	29	140001	211.*.225.138	-
2018	12	29	212000	211.*.126.142	-
2018	12	29	212000	211.*.126.142	-
2018	12	29	164001	27.*.112.83	-
2018	12	29	93501	125.*.201.171	-
2018	12	29	212002	116.*.138.73	-
2018	12	29	161003	58.*.29.56	-
2018	12	29	143502	61.*.133.229	-
2018	12	29	30501	110.*.128.6	-
2018	12	29	20501	1.*.135.190	-
2018	12	29	45002	211.*.96.118	-
2018	12	29	85502	222.*.10.137	-
2018	12	29	225502	211.*.228.169	-
2018	12	29	100000	175.*.145.239	-
2018	12	29	183000	203.*.251.129	-
2018	12	29	12502	211.*.228.6	-
2018	12	29	114002	218.*.64.36	-
2018	12	29	151000	106.*.137.2	-
2018	12	29	205002	58.*.61.40	-
2018	12	29	210500	1.*.29.77	-
2018	12	29	53502	103.*.134.180	-
2018	12	29	53002	1.*.79.66	-
2018	12	29	185500	114.*.57.90	-
2018	12	29	14503	112.*.175.197	-
2018	12	29	134502	175.*.19.35	-
2018	12	29	113002	119.*.214.130	-
2018	12	29	72001	211.*.138.35	-
2018	12	29	181001	210.*.58.10	-
2018	12	29	215503	14.*.194.102	-
2018	12	29	84503	121.*.213.206	-
2018	12	29	85000	122.*.202.107	-
2018	12	29	112500	203.*.213.64	-
2018	12	29	53500	211.*.59.78	-
2018	12	29	43503	125.*.201.41	-
2018	12	29	85500	115.*.69.217	-
2018	12	29	132503	175.*.145.239	-
2018	12	29	4500	125.*.196.119	-
2018	12	29	42501	114.*.136.14	-
2018	12	29	144500	27.*.112.83	-
2018	12	29	92000	1.*.191.161	-
2018	12	29	60001	121.*.147.110	-
2018	12	29	15500	211.*.237.81	-
2018	12	29	30002	1.*.216.164	-
2018	12	29	63500	103.*.181.181	-
2018	12	29	61501	211.*.66.127	-
2018	12	29	92000	121.*.178.180	-
2018	12	29	73500	218.*.136.1	-
2018	12	29	2003	211.*.1.151	-
2018	12	29	24002	112.*.175.197	-
2018	12	29	192001	218.*.58.92	-
2018	12	29	190502	114.*.185.93	-
2018	12	29	122003	211.*.1.107	-
2018	12	29	194003	211.*.1.152	-
2018	12	29	122001	114.*.35.158	-
2018	12	29	4503	61.*.94.3	-
2018	12	29	171002	211.*.59.78	-
2018	12	29	214000	210.*.143.146	-
2018	12	29	20501	203.*.19.215	-
2018	12	29	135502	222.*.129.24	-
2018	12	29	192001	61.*.89.234	-
2018	12	29	145501	1.*.249.174	-
2018	12	29	104000	110.*.131.107	-
2018	12	29	173002	211.*.1.161	-
2018	12	29	134500	211.*.114.6	-
2018	12	29	215501	180.*.62.157	-
2018	12	29	85501	121.*.115.110	-
2018	12	29	25500	58.*.57.10	-
2018	12	29	43503	61.*.92.8	-
2018	12	29	85001	14.*.85.108	-
2018	12	29	72004	211.*.12.221	-
2018	12	29	122500	211.*.114.6	-
2018	12	29	220502	110.*.128.6	-
2018	12	29	21500	118.*.144.30	-
2018	12	29	4502	210.*.194.231	-
2018	12	29	71501	114.*.136.14	-
2018	12	29	133003	218.*.59.189	-
2018	12	29	151003	58.*.57.10	-
2018	12	29	155500	106.*.137.2	-
2018	12	29	233501	121.*.211.177	-
2018	12	29	70000	210.*.68.11	-
2018	12	29	93500	118.*.118.24	-
2018	12	29	194003	211.*.1.152	-
2018	12	29	164001	218.*.59.213	-
2018	12	29	203002	110.*.129.226	-
2018	12	29	214002	211.*.1.3	-
2018	12	29	13500	222.*.225.115	-
2018	12	29	54501	118.*.123.251	-
2018	12	29	115002	183.*.123.118	-
2018	12	29	133000	61.*.181.151	-
2018	12	29	230001	103.*.183.203	-
2018	12	29	114002	114.*.177.69	-
2018	12	29	122501	220.*.208.151	-
2018	12	29	195500	180.*.56.132	-
2018	12	29	170502	121.*.66.114	-
2018	12	29	131502	115.*.69.217	-
2018	12	29	234500	220.*.202.72	-
2018	12	29	145002	210.*.210.71	-
2018	12	29	64502	39.*.240.131	-
2018	12	29	110500	115.*.69.5	-
2018	12	29	11003	61.*.167.11	-
2018	12	29	210001	218.*.86.176	-
2018	12	29	15500	59.*.178.1	-
2018	12	29	165500	221.*.100.215	-
2018	12	29	32502	211.*.228.6	-
2018	12	29	21003	210.*.14.43	-
2018	12	29	135501	221.*.100.215	-
2018	12	29	222503	211.*.97.58	-
2018	12	29	85501	110.*.128.6	-
2018	12	29	170502	27.*.67.120	-
2018	12	29	24002	112.*.175.197	-
2018	12	29	11003	112.*.249.122	-
2018	12	29	201502	218.*.64.45	-
2018	12	29	191000	114.*.35.158	-
2018	12	29	172501	58.*.30.94	-
2018	12	29	101000	125.*.180.128	-
2018	12	29	105003	118.*.229.67	-
2018	12	29	204003	103.*.134.180	-
2018	12	29	230000	218.*.58.92	-
2018	12	29	214502	210.*.14.43	-
2018	12	29	235000	118.*.144.30	-
2018	12	29	143504	211.*.32.1	-
2018	12	29	63501	210.*.40.214	-
2018	12	29	212002	211.*.1.152	-
2018	12	29	61000	121.*.128.171	-
2018	12	29	191003	118.*.144.30	-
2018	12	29	160000	121.*.105.145	-
2018	12	29	3505	122.*.163.8	-
2018	12	29	162002	210.*.181.71	-
2018	12	29	142003	1.*.116.141	-
2018	12	29	141501	210.*.236.30	-
2018	12	29	123501	125.*.201.41	-
2018	12	29	5500	211.*.32.1	-
2018	12	29	34501	125.*.201.3	-
2018	12	29	3000	210.*.174.237	-
2018	12	29	61501	211.*.66.127	-
2018	12	29	22000	114.*.136.14	-
2018	12	29	24502	27.*.106.213	-
2018	12	29	204502	61.*.166.232	-
2018	12	29	82500	39.*.6.40	-
2018	12	29	124003	222.*.9.68	-
2018	12	29	33502	211.*.229.150	-
2018	12	29	145000	61.*.18.167	-
2018	12	29	145504	123.*.198.253	-
2018	12	29	95000	27.*.99.172	-
2018	12	29	220503	110.*.128.6	-
2018	12	29	85001	220.*.202.72	-
2018	12	29	62503	222.*.10.137	-
2018	12	29	33502	222.*.24.78	-
2018	12	29	4000	110.*.26.3	-
2018	12	29	232001	183.*.237.137	-
2018	12	29	25004	118.*.249.50	-
2018	12	29	15500	59.*.178.1	-
2018	12	29	74000	112.*.233.252	-
2018	12	29	32502	211.*.37.42	-
2018	12	29	233004	183.*.79.142	-
2018	12	29	12002	121.*.61.15	-
2018	12	29	211001	58.*.30.94	-
2018	12	29	161002	180.*.192.126	-
2018	12	29	13503	222.*.133.214	-
2018	12	29	40501	218.*.64.56	-
2018	12	29	20503	175.*.177.241	-
2018	12	29	61500	211.*.1.154	-
2018	12	29	165501	14.*.29.42	-
2018	12	29	135000	211.*.140.200	-
2018	12	29	145502	180.*.56.132	-
2018	12	29	90502	211.*.1.154	-
2018	12	29	24000	116.*.138.71	-
2018	12	29	73000	180.*.204.93	-
2018	12	29	75000	222.*.225.10	-
2018	12	29	102501	211.*.228.169	-
2018	12	29	112001	211.*.228.60	-
2018	12	29	52002	118.*.229.67	-
2018	12	29	32000	61.*.166.232	-
2018	12	29	115502	114.*.35.158	-
2018	12	29	114500	211.*.66.127	-
2018	12	29	500	27.*.70.74	-
2018	12	29	134503	210.*.210.71	-
2018	12	29	43500	221.*.100.215	-
2018	12	29	230000	61.*.181.151	-
2018	12	29	105504	119.*.84.239	-
2018	12	29	234500	114.*.57.90	-
2018	12	29	45001	112.*.233.252	-
2018	12	29	185501	14.*.19.245	-
2018	12	29	75002	114.*.50.2	-
2018	12	29	0	175.*.177.241	-
2018	12	29	143001	112.*.233.252	-
2018	12	29	122001	211.*.215.218	-
2018	12	29	193004	218.*.64.56	-
2018	12	29	100502	116.*.138.76	-
2018	12	29	215500	222.*.60.201	-
2018	12	29	11004	210.*.174.237	-
2018	12	29	145002	210.*.210.71	-
2018	12	29	82502	115.*.69.5	-
2018	12	29	132501	121.*.62.182	-
2018	12	29	120001	116.*.138.72	-
2018	12	29	82003	122.*.202.107	-
2018	12	29	122000	121.*.170.3	-
2018	12	29	184002	121.*.128.171	-
2018	12	29	152502	175.*.177.241	-
2018	12	29	153501	114.*.50.3	-
2018	12	29	164002	218.*.59.213	-
2018	12	29	71001	121.*.115.110	-
2018	12	29	154500	211.*.114.6	-
2018	12	29	214503	210.*.143.146	-
2018	12	29	234500	114.*.57.90	-
2018	12	29	85003	218.*.33.210	-
2018	12	29	72001	125.*.196.119	-
2018	12	29	154000	114.*.50.3	-
2018	12	29	73002	210.*.109.134	-
2018	12	29	233502	110.*.128.6	-
2018	12	29	55002	116.*.138.74	-
2018	12	29	43002	116.*.138.77	-
2018	12	29	21502	210.*.174.237	-
2018	12	29	11003	59.*.199.54	-
2018	12	29	221001	110.*.128.6	-
2018	12	29	50500	210.*.174.237	-
2018	12	29	21502	112.*.175.197	-
2018	12	29	60500	210.*.14.43	-
2018	12	29	43505	211.*.133.8	-
2018	12	29	105504	210.*.122.202	-
2018	12	29	1003	114.*.57.90	-
2018	12	29	50003	119.*.209.9	-
2018	12	29	61001	211.*.29.189	-
2018	12	29	233004	211.*.97.53	-
2018	12	29	51000	218.*.6.68	-
2018	12	29	153503	211.*.228.212	-
2018	12	29	71003	116.*.138.77	-
2018	12	29	4500	221.*.195.167	-
2018	12	29	70500	175.*.19.40	-
2018	12	29	233001	27.*.112.83	-
2018	12	29	90001	118.*.144.30	-
2018	12	29	71000	182.*.85.238	-
2018	12	29	93001	218.*.33.210	-
2018	12	29	161003	220.*.202.72	-
2018	12	29	231001	121.*.211.177	-
2018	12	29	175003	119.*.209.9	-
2018	12	29	205001	61.*.181.151	-
2018	12	29	13000	61.*.166.232	-
2018	12	29	94501	122.*.202.107	-
2018	12	29	184000	27.*.99.172	-
2018	12	29	220502	211.*.133.8	-
2018	12	29	73001	220.*.202.72	-
2018	12	29	200001	27.*.106.213	-
2018	12	29	74001	119.*.200.219	-
2018	12	29	235000	118.*.144.30	-
2018	12	29	82502	221.*.47.48	-
2018	12	29	143000	27.*.113.176	-
2018	12	29	2501	211.*.1.161	-
2018	12	29	32502	221.*.0.210	-
2018	12	29	145000	61.*.18.167	-
2018	12	29	72002	222.*.10.137	-
2018	12	29	2501	211.*.1.161	-
2018	12	29	123501	116.*.138.73	-
2018	12	29	125001	114.*.35.158	-
2018	12	29	164003	121.*.105.145	-
2018	12	29	183501	180.*.56.197	-
2018	12	29	53001	52.*.74.4	-
2018	12	29	114500	211.*.84.115	-
2018	12	29	145502	222.*.9.68	-
2018	12	29	35502	183.*.79.62	-
2018	12	29	81503	115.*.69.217	-
2018	12	29	175504	210.*.109.134	-
2018	12	29	135004	211.*.1.151	-
2018	12	29	161000	14.*.133.188	-
2018	12	29	172501	103.*.134.180	-
2018	12	29	170502	211.*.1.161	-
2018	12	29	103000	116.*.138.72	-
2018	12	29	11000	211.*.231.130	-
2018	12	29	142000	27.*.67.120	-
2018	12	29	163503	110.*.129.226	-
2018	12	29	95003	175.*.145.239	-
2018	12	29	113001	27.*.102.194	-
2018	12	29	90503	220.*.208.151	-
2018	12	29	163005	221.*.100.215	-
2018	12	29	203001	210.*.194.231	-
2018	12	29	112501	110.*.131.52	-
2018	12	29	72002	222.*.10.137	-
2018	12	29	131000	27.*.113.108	-
2018	12	29	221501	210.*.236.30	-
2018	12	29	143502	211.*.158.158	-
2018	12	29	163004	211.*.32.1	-
2018	12	29	11002	183.*.123.118	-
2018	12	29	15500	103.*.222.104	-
2018	12	29	3505	122.*.163.8	-
2018	12	29	154500	211.*.114.6	-
2018	12	30	215502	112.*.9.194	-
2018	12	30	131001	114.*.185.93	-
2018	12	30	75503	210.*.143.146	-
2018	12	30	94000	211.*.1.105	-
2018	12	30	155502	58.*.85.4	-
2018	12	30	213503	180.*.62.157	-
2018	12	30	192501	211.*.32.1	-
2018	12	30	215500	222.*.10.134	-
2018	12	30	191000	211.*.123.243	-
2018	12	30	24000	112.*.249.122	-
2018	12	30	71002	211.*.40.81	-
2018	12	30	63501	210.*.14.31	-
2018	12	30	131500	61.*.181.138	-
2018	12	30	52502	211.*.1.214	-
2018	12	30	124001	210.*.68.11	-
2018	12	30	195000	121.*.93.252	-
2018	12	30	141003	222.*.24.5	-
2018	12	30	124001	218.*.136.1	-
2018	12	30	45502	180.*.56.132	-
2018	12	30	144500	1.*.79.66	-
2018	12	30	72001	121.*.147.110	-
2018	12	30	121002	118.*.229.67	-
2018	12	30	140501	27.*.64.19	-
2018	12	30	195502	122.*.164.39	-
2018	12	30	203629	211.*.250.139	-
2018	12	30	54000	61.*.18.167	-
2018	12	30	1	211.*.8.51	-
2018	12	30	41502	175.*.145.218	-
2018	12	30	33004	203.*.236.54	-
2018	12	30	142000	112.*.217.9	-
2018	12	30	70503	125.*.196.119	-
2018	12	30	41500	211.*.97.48	-
2018	12	30	31003	222.*.9.68	-
2018	12	30	140501	27.*.64.19	-
2018	12	30	105500	211.*.1.161	-
2018	12	30	103501	110.*.129.226	-
2018	12	30	191001	116.*.138.73	-
2018	12	30	31002	222.*.9.68	-
2018	12	30	165001	218.*.201.157	-
2018	12	30	101003	118.*.144.30	-
2018	12	30	135002	27.*.114.33	-
2018	12	30	172501	114.*.167.44	-
2018	12	30	3004	211.*.97.48	-
2018	12	30	145502	61.*.120.123	-
2018	12	30	161000	27.*.114.33	-
2018	12	30	143503	114.*.185.93	-
2018	12	30	4004	222.*.10.134	-
2018	12	30	62503	103.*.183.203	-
2018	12	30	152500	220.*.208.151	-
2018	12	30	143002	211.*.1.154	-
2018	12	30	114001	211.*.161.241	-
2018	12	30	143002	110.*.131.107	-
2018	12	30	101003	61.*.140.7	-
2018	12	30	135500	175.*.145.239	-
2018	12	30	41501	39.*.158.229	-
2018	12	30	52002	121.*.105.145	-
2018	12	30	44002	106.*.251.42	-
2018	12	30	194230	112.*.238.63	-
2018	12	30	4001	123.*.164.138	-
2018	12	30	45002	175.*.177.241	-
2018	12	30	54501	210.*.40.214	-
2018	12	30	125500	160.*.161.4	-
2018	12	30	63001	61.*.92.8	-
2018	12	30	190502	211.*.97.58	-
2018	12	30	134502	211.*.1.55	-
2018	12	30	54000	61.*.18.167	-
2018	12	30	45001	112.*.233.252	-
2018	12	30	73501	210.*.40.214	-
2018	12	30	5504	106.*.251.42	-
2018	12	30	83500	211.*.1.3	-
2018	12	30	150501	210.*.14.31	-
2018	12	30	73502	114.*.185.93	-
2018	12	30	125500	160.*.161.4	-
2018	12	30	170001	203.*.21.108	-
2018	12	30	63504	112.*.249.122	-
2018	12	30	140000	121.*.173.202	-
2018	12	30	31503	115.*.15.185	-
2018	12	30	73504	121.*.153.165	-
2018	12	30	11502	218.*.23.211	-
2018	12	30	92001	112.*.217.9	-
2018	12	30	94502	112.*.101.11	-
2018	12	30	223648	121.*.170.3	-
2018	12	30	191500	211.*.101.157	-
2018	12	30	205503	210.*.14.30	-
2018	12	30	141000	222.*.128.50	-
2018	12	30	44502	118.*.249.50	-
2018	12	30	75500	110.*.129.226	-
2018	12	30	205500	125.*.201.41	-
2018	12	30	182001	112.*.233.252	-
2018	12	30	23503	58.*.13.83	-
2018	12	30	210002	222.*.10.134	-
2018	12	30	160503	211.*.213.66	-
2018	12	30	103000	112.*.9.194	-
2018	12	30	25002	175.*.24.215	-
2018	12	30	54003	114.*.35.158	-
2018	12	30	201002	112.*.233.252	-
2018	12	30	150501	211.*.1.107	-
2018	12	30	195000	114.*.35.158	-
2018	12	30	123500	116.*.53.112	-
2018	12	30	222002	222.*.53.139	-
2018	12	30	120500	218.*.59.213	-
2018	12	30	52001	221.*.41.238	-
2018	12	30	95502	119.*.246.89	-
2018	12	30	130502	180.*.62.156	-
2018	12	30	170002	211.*.237.99	-
2018	12	30	41003	121.*.59.157	-
2018	12	30	214501	203.*.251.129	-
2018	12	30	71002	211.*.40.81	-
2018	12	30	64001	211.*.97.48	-
2018	12	30	20001	203.*.19.215	-
2018	12	30	211500	121.*.147.110	-
2018	12	30	54002	116.*.138.76	-
2018	12	30	211502	112.*.233.252	-
2018	12	30	85000	125.*.201.171	-
2018	12	30	5003	222.*.255.89	-
2018	12	30	54000	61.*.18.167	-
2018	12	30	21501	118.*.190.133	-
2018	12	30	110000	210.*.14.30	-
2018	12	30	155501	210.*.14.43	-
2018	12	30	164001	119.*.200.219	-
2018	12	30	125002	211.*.14.183	-
2018	12	30	164501	211.*.32.1	-
2018	12	30	172000	116.*.154.17	-
2018	12	30	102002	175.*.6.174	-
2018	12	30	75501	125.*.196.119	-
2018	12	30	140000	121.*.173.202	-
2018	12	30	33002	180.*.56.132	-
2018	12	30	32500	58.*.101.112	-
2018	12	30	50002	61.*.122.101	-
2018	12	30	75001	61.*.126.250	-
2018	12	30	70003	115.*.69.217	-
2018	12	30	200000	211.*.122.33	-
2018	12	30	163002	27.*.255.227	-
2018	12	30	35502	211.*.59.78	-
2018	12	30	173503	211.*.137.28	-
2018	12	30	25000	210.*.68.11	-
2018	12	30	40502	27.*.203.209	-
2018	12	30	121000	119.*.214.130	-
2018	12	30	103003	110.*.129.226	-
2018	12	30	1	211.*.8.51	-
2018	12	30	173000	211.*.206.66	-
2018	12	30	13501	211.*.229.150	-
2018	12	30	174002	59.*.216.201	-
2018	12	30	64002	222.*.24.5	-
2018	12	30	113004	103.*.181.181	-
2018	12	30	45501	114.*.185.93	-
2018	12	30	212001	222.*.53.139	-
2018	12	30	213500	175.*.146.206	-
2018	12	30	173502	121.*.173.202	-
2018	12	30	215501	121.*.178.180	-
2018	12	30	233252	183.*.8.161	-
2018	12	30	124001	218.*.136.1	-
2018	12	30	105002	112.*.233.252	-
2018	12	30	55502	222.*.53.139	-
2018	12	30	100501	1.*.135.190	-
2018	12	30	65503	106.*.251.42	-
2018	12	30	204500	211.*.37.117	-
2018	12	30	130001	203.*.21.108	-
2018	12	30	54003	114.*.35.158	-
2018	12	30	195000	103.*.220.11	-
2018	12	30	10501	211.*.8.137	-
2018	12	30	165502	121.*.153.78	-
2018	12	30	130001	203.*.21.108	-
2018	12	30	133503	125.*.196.119	-
2018	12	30	212000	112.*.175.197	-
2018	12	30	91503	121.*.170.3	-
2018	12	30	165501	203.*.21.108	-
2018	12	30	12001	61.*.94.3	-
2018	12	30	12001	61.*.94.3	-
2018	12	30	73502	218.*.23.211	-
2018	12	30	12002	27.*.118.60	-
2018	12	30	74503	106.*.255.250	-
2018	12	30	92000	61.*.166.232	-
2018	12	30	5501	211.*.252.34	-
2018	12	30	182501	103.*.220.41	-
2018	12	30	160500	115.*.166.3	-
2018	12	30	3502	203.*.21.108	-
2018	12	30	72001	211.*.8.51	-
2018	12	30	170000	122.*.239.115	-
2018	12	30	52503	218.*.59.213	-
2018	12	30	94500	61.*.92.8	-
2018	12	30	155002	218.*.23.214	-
2018	12	30	200501	210.*.14.28	-
2018	12	30	113500	116.*.138.71	-
2018	12	30	14501	218.*.243.126	-
2018	12	30	72003	121.*.231.134	-
2018	12	30	215000	121.*.66.114	-
2018	12	30	34500	112.*.175.197	-
2018	12	30	170002	103.*.135.60	-
2018	12	30	122002	218.*.111.175	-
2018	12	30	101500	121.*.170.3	-
2018	12	30	5501	211.*.59.78	-
2018	12	30	124002	211.*.55.90	-
2018	12	30	130001	210.*.14.43	-
2018	12	30	73003	211.*.137.28	-
2018	12	30	45002	203.*.236.54	-
2018	12	30	195000	103.*.220.11	-
2018	12	30	131501	59.*.216.201	-
2018	12	30	94501	121.*.61.15	-
2018	12	30	11001	116.*.138.71	-
2018	12	30	33501	122.*.164.39	-
2018	12	30	233324	124.*.53.130	-
2018	12	30	150002	112.*.238.158	-
2018	12	30	90001	210.*.194.231	-
2018	12	30	110000	210.*.14.30	-
2018	12	30	212501	180.*.62.157	-
2018	12	30	90003	27.*.64.19	-
2018	12	30	92004	211.*.12.221	-
2018	12	30	11000	115.*.238.134	-
2018	12	30	172000	116.*.154.17	-
2018	12	30	42503	121.*.173.202	-
2018	12	30	110501	210.*.143.146	-
2018	12	30	113001	114.*.57.90	-
2018	12	30	85003	27.*.118.60	-
2018	12	30	13001	218.*.64.36	-
2018	12	30	54003	114.*.35.158	-
2018	12	30	91502	211.*.231.130	-
2018	12	30	24001	27.*.70.74	-
2018	12	30	164002	114.*.177.69	-
2018	12	30	163002	27.*.255.227	-
2018	12	30	123000	121.*.115.110	-
2018	12	30	210000	121.*.62.182	-
2018	12	30	140002	210.*.109.134	-
2018	12	30	184000	61.*.94.3	-
2018	12	30	55502	222.*.53.139	-
2018	12	30	171501	183.*.123.118	-
2018	12	30	210002	222.*.9.68	-
2018	12	30	135000	211.*.8.51	-
2018	12	30	192501	1.*.71.108	-
2018	12	30	164002	218.*.23.211	-
2018	12	30	24000	122.*.239.115	-
2018	12	30	24001	211.*.97.58	-
2018	12	30	94000	61.*.181.138	-
2018	12	30	501	211.*.225.138	-
2018	12	30	133000	121.*.3.139	-
2018	12	30	84001	211.*.1.154	-
2018	12	30	161500	27.*.67.120	-
2018	12	30	70500	125.*.201.176	-
2018	12	30	50000	211.*.225.138	-
2018	12	30	43501	110.*.129.226	-
2018	12	30	200000	1.*.21.123	-
2018	12	30	194230	112.*.238.63	-
2018	12	30	211503	61.*.86.72	-
2018	12	30	11002	218.*.221.122	-
2018	12	30	102002	210.*.149.84	-
